disorder_id	disorder_name	gene_symbol	description	score	query_phenotype	match_phenotype
ORPHA:475	Joubert Syndrome	MKS1	Mks1<tm1a(EUCOMM)Wtsi> het early	10.565	HP:0002553	MP:0000579
ORPHA:475	Joubert Syndrome	PIBF1	Pibf1<tm1.1(KOMP)Vlcg> het early	19.37	HP:0001696	MP:0002833
ORPHA:475	Joubert Syndrome	PIBF1	Pibf1<tm1.1(KOMP)Vlcg> hom embryo	34.08	HP:0001696,HP:0002084,HP:0000238	MP:0000269,MP:0000266,MP:0001697,MP:0002151,MP:0003720,MP:0001700,MP:0003984
ORPHA:475	Joubert Syndrome	INPP5E	Inpp5e<tm1.1(KOMP)Vlcg> hom embryo	42.03	HP:0002084,HP:0001320,HP:0000238,HP:0001161,HP:0001829	MP:0000562,MP:0001697,MP:0002109,MP:0003720,MP:0000841
ORPHA:475	Joubert Syndrome	SUFU	Sufu<tm1b(KOMP)Wtsi> het early	27.74	HP:0001337,HP:0002251	MP:0000470,MP:0001488
ORPHA:475	Joubert Syndrome	SUFU	Sufu<tm1b(KOMP)Wtsi> hom embryo	36.93	HP:0002084,HP:0000238,HP:0001161,HP:0001829	MP:0001722,MP:0003232,MP:0006108,MP:0003864,MP:0001697,MP:0004258,MP:0005650,MP:0003720,MP:0003984
ORPHA:475	Joubert Syndrome	IFT74	Ift74<tm1b(EUCOMM)Hmgu> hom early	27.115	HP:0001337	MP:0001513
ORPHA:475	Joubert Syndrome	TCTN3	Tctn3<em1(IMPC)J> hom embryo	39.095	HP:0002084,HP:0001161,HP:0001829	MP:0000562,MP:0001697
ORPHA:475	Joubert Syndrome	TMEM237	Tmem237<tm1b(EUCOMM)Hmgu> het early	24.29	HP:0002553,HP:0001696,HP:0001161,HP:0001829,HP:0000864	MP:0001147,MP:0000274,MP:0000266,MP:0002768,MP:0000627,MP:0000639,MP:0004357
ORPHA:475	Joubert Syndrome	KATNIP	Katnip<em1(IMPC)Mbp> het early	29.095	HP:0000864,HP:0001251,HP:0000612,HP:0001288	MP:0001304,MP:0000639,MP:0001402
ORPHA:475	Joubert Syndrome	TCTN1	Tctn1<em1(IMPC)Mbp> het embryo	44.4	HP:0002084,HP:0001320,HP:0000238,HP:0007370,HP:0001161,HP:0001829,HP:0004422,HP:0002126	MP:0003054,MP:0000562,MP:0000564,MP:0000433
ORPHA:475	Joubert Syndrome	TCTN1	Tctn1<em1(IMPC)Mbp> hom embryo	44.4	HP:0002084,HP:0001320,HP:0000238,HP:0007370,HP:0001161,HP:0001829,HP:0004422,HP:0002126	MP:0003054,MP:0000562,MP:0000564,MP:0000433
ORPHA:475	Joubert Syndrome	HYLS1	Hyls1<em1(IMPC)Tcp> het early	21.9	HP:0001696,HP:0001161,HP:0001829	MP:0004357,MP:0002833
ORPHA:475	Joubert Syndrome	HYLS1	Hyls1<em1(IMPC)Tcp> hom embryo	20.84	HP:0001696,HP:0002084	MP:0000269,MP:0003984,MP:0001700,MP:0001697
ORPHA:475	Joubert Syndrome	TOGARAM1	Togaram1<em1(IMPC)J> hom embryo	38.565	HP:0002084,HP:0001161,HP:0001829	MP:0000562,MP:0005650
ORPHA:477774	Combined Oxidative Phosphorylation Defect Type 27	CARS2	Cars2<em1(IMPC)Bay> het early	28.725	HP:0007351	MP:0001513
ORPHA:477993	Palatal Anomalies-Widely Spaced Teeth-Facial Dysmorphism-Developmental Delay Syndrome	KDM1A	Kdm1a<tm1(NCOM)Mfgc> het early	19.125	HP:0000041,HP:0001655,HP:0000047	MP:0002188,MP:0002989
ORPHA:478	Kallmann Syndrome	CHD7	Chd7<Whi> het early	27.755	HP:0001251,HP:0001513,HP:0001288	MP:0003961,MP:0003313,MP:0001262
ORPHA:478	Kallmann Syndrome	FGFR1	Fgfr1<tm1.1(KOMP)Vlcg> hom embryo	15.255	HP:0000823	MP:0003984
ORPHA:478	Kallmann Syndrome	CCDC141	Ccdc141<tm1.1(KOMP)Wtsi> hom early	25.39	HP:0001251,HP:0001288	MP:0001402
ORPHA:478	Kallmann Syndrome	WDR11	Wdr11<em1(IMPC)Mbp> het early	14.655	HP:0003187	MP:0000367
ORPHA:478	Kallmann Syndrome	WDR11	Wdr11<em1(IMPC)Mbp> het late	27.845	HP:0008736,HP:0000044,HP:0000104,HP:0000028,HP:0003187,HP:0000054,HP:0000830,HP:0000008,HP:0008734	MP:0003068,MP:0002135,MP:0002997,MP:0003642
ORPHA:478	Kallmann Syndrome	WDR11	Wdr11<em1(IMPC)Mbp> hom early	42.2	HP:0030016,HP:0008736,HP:0000044,HP:0000028,HP:0000144,HP:0000786,HP:0100639,HP:0000054,HP:0000008,HP:0008734	MP:0009709,MP:0001925,MP:0001120
ORPHA:478	Kallmann Syndrome	WDR11	Wdr11<em1(IMPC)Mbp> hom late	27.66	HP:0003164,HP:0008736,HP:0000044,HP:0000028,HP:0003187,HP:0000054,HP:0000823,HP:0000830,HP:0000008,HP:0008734	MP:0005313,MP:0002997,MP:0003642
ORPHA:478	Kallmann Syndrome	TACR3	Tacr3<em1(IMPC)J> hom early	40.71	HP:0030016,HP:0000044,HP:0002757,HP:0000028,HP:0000144,HP:0000786,HP:0004349,HP:0100639,HP:0008734	MP:0000063,MP:0001926,MP:0010124
ORPHA:478	Kallmann Syndrome	HESX1	Hesx1<em1(IMPC)J> hom embryo	36.85	HP:0009804,HP:0000175	MP:0000111
ORPHA:478	Kallmann Syndrome	SPRY4	Spry4<tm1b(KOMP)Mbp> hom early	29.455	HP:0001763,HP:0001761,HP:0000508	MP:0005287,MP:0002764
ORPHA:480536	Msh3-Related Attenuated Familial Adenomatous Polyposis	MSH3	Msh3<em1(IMPC)Mbp> hom early	29.61	HP:0000107	MP:0003068,MP:0002135
ORPHA:481152	Pycr2-Related Microcephaly-Progressive Leukoencephalopathy	PYCR2	Pycr2<tm1a(EUCOMM)Wtsi> hom early	20.57	HP:0001371,HP:0001382,HP:0005072	MP:0000063
ORPHA:487796	Macrothrombocytopenia-Lymphedema-Developmental Delay-Facial Dysmorphism-Camptodactyly Syndrome	CDC42	Cdc42<tm1b(EUCOMM)Hmgu> het early	27	HP:0000648,HP:0000047,HP:0000126,HP:0000122	MP:0003068,MP:0001325
ORPHA:487825	Pierpont Syndrome	TBL1XR1	Tbl1xr1<tm1b(EUCOMM)Hmgu> het early	14.405	HP:0009890	MP:0001284
ORPHA:487825	Pierpont Syndrome	TBL1XR1	Tbl1xr1<tm1b(EUCOMM)Hmgu> het late	20.255	HP:0000028	MP:0004832
ORPHA:487825	Pierpont Syndrome	TBL1XR1	Tbl1xr1<tm1b(EUCOMM)Hmgu> hom early	23.54	HP:0000400,HP:0000358,HP:0009909,HP:0000365	MP:0004738
ORPHA:48818	Aceruloplasminemia	CP	Cp<tm1b(KOMP)Wtsi> hom early	45.57	HP:0005505,HP:0010837,HP:0011967,HP:0040303,HP:0003281,HP:0025498,HP:0004840,HP:0012465	MP:0005642,MP:0005562,MP:0004151,MP:0002874,MP:0002591
ORPHA:488613	Global Developmental Delay-Neuro-Ophthalmological Abnormalities-Seizures-Intellectual Disability Syndrome	GNB1	Gnb1<em1(IMPC)Bay> het early	23.695	HP:0002540	MP:0002574
ORPHA:488642	Telo2-Related Intellectual Disability-Neurodevelopmental Disorder	TELO2	Telo2<em1(IMPC)J> het early	12.33	HP:0003273,HP:0006380	MP:0010024
ORPHA:488650	Distal Myopathy, Tateyama Type	CAV3	Cav3<em1(IMPC)Kmpc> hom early	50.81	HP:0003124,HP:0040081	MP:0000182
ORPHA:494526	Infantile-Onset Generalized Dyskinesia With Orofacial Involvement	PDE10A	Pde10a<em1(IMPC)H> hom early	32.915	HP:0002317	MP:0001402
ORPHA:495818	9Q33.3Q34.11 Microdeletion Syndrome	STXBP1	Stxbp1<tm1b(EUCOMM)Hmgu> het early	20.655	HP:0000377,HP:0000369,HP:0002015	MP:0001399,MP:0004738,MP:0002797
ORPHA:495818	9Q33.3Q34.11 Microdeletion Syndrome	STXBP1	Stxbp1<tm1b(EUCOMM)Hmgu> hom embryo	26.18	HP:0000421,HP:0001009	MP:0001914
ORPHA:496689	Kyphoscoliosis-Lateral Tongue Atrophy-Hereditary Spastic Paraplegia Syndrome	KY	Ky<em1(IMPC)J> hom early	45.54	HP:0002061,HP:0030051,HP:0003487,HP:0007020	MP:0000745,MP:0001406
ORPHA:500095	Tall Stature-Intellectual Disability-Renal Anomalies Syndrome	FIBP	Fibp<tm1e(EUCOMM)Wtsi> het early	18.6	HP:0410255,HP:0410252	MP:0005561,MP:0002875
ORPHA:500159	Microcephaly-Corpus Callosum And Cerebellar Vermis Hypoplasia-Facial Dysmorphism-Intellectual Disability Syndrom	RAC1	Rac1<em1(IMPC)Mbp> het early	42.615	HP:0000819,HP:0001629,HP:0001647,HP:0000047,HP:0000028,HP:0000733,HP:0001627,HP:0001655	MP:0002188,MP:0001147,MP:0000266,MP:0002989,MP:0001399,MP:0001146
ORPHA:500533	Polyhydramnios-Megalencephaly-Symptomatic Epilepsy Syndrome	STRADA	Strada<em1(IMPC)Bay> hom embryo	28.025	HP:0000154,HP:0000194,HP:0010804	MP:0009908,MP:0000111
ORPHA:500545	Severe Neurodevelopmental Disorder With Feeding Difficulties-Stereotypic Hand Movement-Bilateral Cataract	NACC1	Nacc1<em1(IMPC)Hmgu> hom early	30.425	HP:0002521	MP:0004738
ORPHA:502423	Mitochondrial Myopathy-Cerebellar Ataxia-Pigmentary Retinopathy Syndrome	MSTO1	Msto1<em1(IMPC)Tcp> het early	18.59	HP:0008180,HP:0000870	MP:0001552,MP:0002059
ORPHA:502434	Stag1-Related Intellectual Disability-Facial Dysmorphism-Gastroesophageal Reflux Syndrome	STAG1	Stag1<em1(IMPC)Mbp> het early	21.555	HP:0000028,HP:0000050	MP:0009084
ORPHA:502434	Stag1-Related Intellectual Disability-Facial Dysmorphism-Gastroesophageal Reflux Syndrome	STAG1	Stag1<em1(IMPC)Mbp> het late	26.91	HP:0000028,HP:0000085,HP:0000050	MP:0002135,MP:0009552,MP:0002997,MP:0002989
ORPHA:502434	Stag1-Related Intellectual Disability-Facial Dysmorphism-Gastroesophageal Reflux Syndrome	STAG1	Stag1<em1(IMPC)Mbp> hom embryo	33.76	HP:0001511,HP:0004322	MP:0003984
ORPHA:503	Larsen Syndrome	FLNB	Flnb<tm1b(KOMP)Wtsi> het early	22.2	HP:0005692,HP:0008755,HP:0001363	MP:0000063,MP:0010124
ORPHA:505216	3-Methylglutaconic Aciduria Type 9	TIMM50	Timm50<tm1b(EUCOMM)Wtsi> het early	29.48	HP:0001508,HP:0000648,HP:0001533	MP:0003960,MP:0003731,MP:0011965
ORPHA:505248	Mucopolysaccharidosis-Like Syndrome With Congenital Heart Defects And Hematopoietic Disorders	VPS33A	Vps33a<em2(IMPC)Tcp> het early	37.05	HP:0001433,HP:0001903,HP:0001882,HP:0001627,HP:0001639,HP:0005528,HP:0001631,HP:0000105,HP:0001655,HP:0001873	MP:0004952,MP:0002833,MP:0010067,MP:0000219,MP:0005016
ORPHA:505248	Mucopolysaccharidosis-Like Syndrome With Congenital Heart Defects And Hematopoietic Disorders	VPS33A	Vps33a<em2(IMPC)Tcp> het late	48.81	HP:0000093,HP:0002159,HP:0001433,HP:0000100,HP:0012597,HP:0003541,HP:0000509,HP:0000105	MP:0003068,MP:0001304,MP:0011874
ORPHA:508093	Mepan Syndrome	MECR	Mecr<tm1a(EUCOMM)Wtsi> het early	44.57	HP:0002530,HP:0002451,HP:0001251,HP:0032005,HP:0001288,HP:0001332,HP:0012179	MP:0005316,MP:0001406
ORPHA:508498	Intellectual Disability-Cardiac Anomalies-Short Stature-Joint Laxity Syndrome	PUF60	Puf60<em1(IMPC)Bay> het early	20.42	HP:0000612	MP:0011962
ORPHA:508533	Skeletal Dysplasia-T-Cell Immunodeficiency-Developmental Delay Syndrome	EXTL3	Extl3<em1(IMPC)Mbp> het late	39.76	HP:0002240,HP:0005415,HP:0032061,HP:0000085,HP:0005403,HP:0005407,HP:0001888	MP:0000691,MP:0000599,MP:0000598,MP:0002989,MP:0000689,MP:0002135
ORPHA:508542	Congenital Progressive Bone Marrow Failure-B-Cell Immunodeficiency-Skeletal Dysplasia Syndrome	MYSM1	Mysm1<tm1a(KOMP)Wtsi> het early	32.125	HP:0001873,HP:0001896,HP:0001882,HP:0010976,HP:0001875,HP:0001888,HP:0001903	MP:0002590
ORPHA:508542	Congenital Progressive Bone Marrow Failure-B-Cell Immunodeficiency-Skeletal Dysplasia Syndrome	MYSM1	Mysm1<tm1a(KOMP)Wtsi> hom early	48.685	HP:0005792,HP:0010049,HP:0001873,HP:0000765,HP:0001896,HP:0004991,HP:0001882,HP:0012490,HP:0010976,HP:0005528,HP:0001875,HP:0000916,HP:0001888,HP:0001903,HP:0001156	MP:0000150,MP:0000572,MP:0002590,MP:0008502,MP:0000556,MP:0000322,MP:0005564,MP:0005017,MP:0005641,MP:0002875,MP:0002874,MP:0004509,MP:0002492,MP:0005015,MP:0010024,MP:0008501,MP:0000221,MP:0005505,MP:0008211,MP:0008074,MP:0000208
ORPHA:50944	Schöpf-Schulz-Passarge Syndrome	WNT10A	Wnt10a<tm1.1(KOMP)Vlcg> hom early	38.59	HP:0008070,HP:0001596,HP:0000982,HP:0100840	MP:0002764,MP:0000367,MP:0002075
ORPHA:50945	Blomstrand Lethal Chondrodysplasia	PTH1R	Pth1r<tm1a(EUCOMM)Hmgu> het early	24.955	HP:0011001	MP:0010124
ORPHA:51	Aicardi-Goutières Syndrome	ADAR	Adar<tm1b(EUCOMM)Wtsi> het early	24.145	HP:0000819	MP:0005560
ORPHA:51	Aicardi-Goutières Syndrome	ADAR	Adar<tm1b(EUCOMM)Wtsi> hom embryo	29.88	HP:0000958	MP:0003717
ORPHA:51	Aicardi-Goutières Syndrome	RNASEH2A	Rnaseh2a<em1(IMPC)Tcp> het early	36.305	HP:0001332,HP:0004809,HP:0001640,HP:0001337,HP:0005550,HP:0001433,HP:0006579,HP:0000054	MP:0001126,MP:0005562,MP:0005505,MP:0004952,MP:0001488,MP:0002591,MP:0000220,MP:0002599
ORPHA:510	Lesch-Nyhan Syndrome	HPRT1	Hprt1<tm1a(EUCOMM)Hmgu> hem early	43.83	HP:0002149,HP:0001903	MP:0003179,MP:0002590,MP:0002875,MP:0001556
ORPHA:510	Lesch-Nyhan Syndrome	HPRT1	Hprt1<tm1a(EUCOMM)Hmgu> hom early	41.335	HP:0001903	MP:0002590,MP:0002875
ORPHA:51636	Whim Syndrome	CXCR4	Cxcr4<em1(IMPC)Mbp> het early	35.8	HP:0002840,HP:0011992,HP:0001875,HP:0030079,HP:0001888,HP:0011850	MP:0000691,MP:0005013,MP:0001148,MP:0000689,MP:0001146,MP:0000220,MP:0000218
ORPHA:520	Acute Promyelocytic Leukemia	ZBTB16	Zbtb16<em1(IMPC)Mbp> hom early	32.5	HP:0001876,HP:0100608,HP:0002039,HP:0001873,HP:0001974,HP:0002716,HP:0001824,HP:0001882,HP:0030955,HP:0001875,HP:0001903	MP:0001147,MP:0000689,MP:0001399,MP:0001146,MP:0000692,MP:0020421,MP:0003960
ORPHA:524	Li-Fraumeni Syndrome	TP53	Trp53<tm1b(EUCOMM)Hmgu> hom early	19.795	HP:0006721,HP:0001909,HP:0004808	MP:0012362
ORPHA:52417	Malt Lymphoma	FOXP1	Foxp1<tm1b(KOMP)Wtsi> het early	14.76	HP:0001824	MP:0003960
ORPHA:52429	Branchiootic Syndrome	SIX1	Six1<em1(IMPC)Mbp> het embryo	16.49	HP:0009795	MP:0003231,MP:0001711
ORPHA:52429	Branchiootic Syndrome	SIX1	Six1<em1(IMPC)Mbp> hom embryo	16.01	HP:0009795	MP:0001711,MP:0003984
ORPHA:528	Congenital Generalized Lipodystrophy	PPARG	Pparg<tm1b(KOMP)Wtsi> het early	38.83	HP:0000819,HP:0009125,HP:0008887,HP:0000855,HP:0000842,HP:0001508	MP:0003961,MP:0013279,MP:0010024
ORPHA:528	Congenital Generalized Lipodystrophy	BSCL2	Bscl2<tm1b(EUCOMM)Hmgu> hom early	59.22	HP:0001508,HP:0002155,HP:0000819,HP:0009125,HP:0008887,HP:0000855,HP:0012062,HP:0000842,HP:0001176,HP:0003124,HP:0001833,HP:0030796	MP:0002968,MP:0003795,MP:0002941,MP:0005343,MP:0000194,MP:0005568,MP:0005178,MP:0013279,MP:0010025,MP:0001566,MP:0001556,MP:0005292,MP:0005559,MP:0002764,MP:0003960,MP:0010124,MP:0002965
ORPHA:528	Congenital Generalized Lipodystrophy	FOS	Fos<em1(IMPC)Mbp> het early	35.655	HP:0008887,HP:0001508,HP:0009125	MP:0003961,MP:0010024
ORPHA:528	Congenital Generalized Lipodystrophy	FOS	Fos<em1(IMPC)Mbp> hom embryo	25.575	HP:0001635,HP:0001639	MP:0001914
ORPHA:528	Congenital Generalized Lipodystrophy	CAV1	Cav1<em2(IMPC)Ics> hom early	51.41	HP:0002155,HP:0001635,HP:0003124,HP:0001639,HP:0030796	MP:0002626,MP:0005178,MP:0005140,MP:0001556
ORPHA:529665	Neurodevelopmental Delay-Seizures-Ophthalmic Anomalies-Osteopenia-Cerebellar Atrophy Syndrome	GPAA1	Gpaa1<em1(IMPC)Bay> het early	23.185	HP:0000648	MP:0002792
ORPHA:529962	17Q24.2 Microdeletion Syndrome	BPTF	Bptf<em1(IMPC)Bay> het early	22.64	HP:0000470,HP:0003028,HP:0002650,HP:0002967,HP:0003019	MP:0004609
ORPHA:529970	Male Infertility Due To Acephalic Spermatozoa	SUN5	Sun5<em1(IMPC)Mbp> hom early	60.72	HP:0003251,HP:0000798,HP:0012869,HP:0012867,HP:0012207	MP:0001925
ORPHA:529970	Male Infertility Due To Acephalic Spermatozoa	SUN5	Sun5<em1(IMPC)Mbp> hom late	45.87	HP:0003251,HP:0000798,HP:0012869,HP:0012867,HP:0012207	MP:0001146,MP:0001148,MP:0002997
ORPHA:536	Systemic Lupus Erythematosus	IRF5	Irf5<tm1e(EUCOMM)Wtsi> hom early	35.045	HP:0001882,HP:0001878,HP:0001873	MP:0010836,MP:0000221
ORPHA:536	Systemic Lupus Erythematosus	SPP1	Spp1<tm1.1(KOMP)Vlcg> hom early	15.325	HP:0030880,HP:0000822	MP:0006203
ORPHA:536	Systemic Lupus Erythematosus	DNASE1	Dnase1<tm1.1(KOMP)Vlcg> hom early	11.875	HP:0000790,HP:0000093,HP:0033726,HP:0012085	MP:0000538
ORPHA:536	Systemic Lupus Erythematosus	KIAA0319L	AU040320<em1(IMPC)J> hom early	27.185	HP:0001369,HP:0000488	MP:0001325,MP:0000063
ORPHA:536	Systemic Lupus Erythematosus	KIAA0319L	AU040320<em1(IMPC)J> hom late	30.985	HP:0001596,HP:0002072,HP:0000488,HP:0000716	MP:0001415,MP:0002075,MP:0001523,MP:0001325,MP:0001284
ORPHA:536	Systemic Lupus Erythematosus	ITGAM	Itgam<em1(IMPC)Wtsi> hom early	27.035	HP:0001882,HP:0001878,HP:0001873	MP:0005561
ORPHA:536	Systemic Lupus Erythematosus	TNIP1	Tnip1<tm1b(EUCOMM)Hmgu> hom early	47.41	HP:0001878,HP:0030880,HP:0002716,HP:0000716,HP:0001882,HP:0000822,HP:0001873	MP:0010506,MP:0012362,MP:0005561,MP:0003179,MP:0004952,MP:0005641,MP:0002875,MP:0002874,MP:0002606,MP:0010067,MP:0000208,MP:0000220,MP:0020421,MP:0002599,MP:0005016
ORPHA:536	Systemic Lupus Erythematosus	STAT4	Stat4<em1(IMPC)Mbp> hom early	13.66	HP:0000790,HP:0000093,HP:0033726,HP:0012085	MP:0002135,MP:0002989
ORPHA:536	Systemic Lupus Erythematosus	PXK	Pxk<em1(IMPC)Tcp> hom early	26.495	HP:0001882,HP:0001878,HP:0001873	MP:0005642
ORPHA:536532	Classical-Like Ehlers-Danlos Syndrome Type 2	AEBP1	Aebp1<tm1.1(KOMP)Wtsi> het early	21.06	HP:0001698,HP:0001634	MP:0000274,MP:0000266
ORPHA:540	Familial Hemophagocytic Lymphohistiocytosis	PRF1	Prf1<tm1.1(KOMP)Vlcg> hom early	32.705	HP:0001744,HP:0001903,HP:0012156,HP:0001875,HP:0001873	MP:0005642
ORPHA:540	Familial Hemophagocytic Lymphohistiocytosis	STX11	Stx11<em1(IMPC)Mbp> hom early	30.395	HP:0002240,HP:0002155,HP:0001744,HP:0003281,HP:0001873,HP:0003073,HP:0012156,HP:0001875,HP:0012211,HP:0001903	MP:0005565,MP:0000274,MP:0005013,MP:0002833,MP:0002989,MP:0002135
ORPHA:54595	Craniopharyngioma	CTNNB1	Ctnnb1<Bfc> het early	19.63	HP:0002659	MP:0000062,MP:0002896
ORPHA:552	Mody	PAX4	Pax4<tm1b(EUCOMM)Hmgu> het early	32.3	HP:0040217,HP:0030794	MP:0002968,MP:0005568
ORPHA:552	Mody	PDX1	Pdx1<tm1b(EUCOMM)Wtsi> het early	47.265	HP:0008255,HP:0000831,HP:0001953,HP:0001952,HP:0003076,HP:0000825,HP:0003074,HP:0004924,HP:0040216,HP:0001998	MP:0005293
ORPHA:552	Mody	HNF4A	Hnf4a<tm1b(EUCOMM)Hmgu> het early	33.68	HP:0040217,HP:0000488,HP:0030794	MP:0002792,MP:0005178,MP:0001556,MP:0010097,MP:0005344,MP:0001325,MP:0011964
ORPHA:552	Mody	HNF4A	Hnf4a<tm1b(EUCOMM)Hmgu> het late	48.8	HP:0008255,HP:0000831,HP:0040214,HP:0001953,HP:0001952,HP:0003076,HP:0000825,HP:0003074,HP:0002594,HP:0004924,HP:0040216,HP:0001998	MP:0005292,MP:0005355
ORPHA:552	Mody	HNF4A	Hnf4a<tm1b(EUCOMM)Hmgu> het middle	24	HP:0025502,HP:0001513,HP:0001520	MP:0001262
ORPHA:552	Mody	KCNJ11	Kcnj11<tm1b(EUCOMM)Wtsi> hom early	50.75	HP:0040217,HP:0008255,HP:0000831,HP:0001953,HP:0001952,HP:0003076,HP:0000825,HP:0003074,HP:0004924,HP:0040216,HP:0001998	MP:0013278,MP:0005293,MP:0002874
ORPHA:552	Mody	BLK	Blk<tm1.1(KOMP)Vlcg> hom early	13.65	HP:0008255,HP:0000831,HP:0040214,HP:0001953,HP:0000825,HP:0002594,HP:0040216	MP:0001147,MP:0001146
ORPHA:552	Mody	GCK	Gck<em1(IMPC)H> het early	56.125	HP:0040217,HP:0008255,HP:0000831,HP:0030794,HP:0001952,HP:0001953,HP:0003076,HP:0000825,HP:0003074,HP:0004924,HP:0040216,HP:0001998	MP:0002968,MP:0005559,MP:0013279,MP:0005293
ORPHA:552	Mody	ABCC8	Abcc8<em1(IMPC)J> hom early	49.475	HP:0001520,HP:0025502,HP:0008255,HP:0000831,HP:0001513,HP:0001952,HP:0001953,HP:0003076,HP:0000825,HP:0003074,HP:0004924,HP:0040216,HP:0001998	MP:0003960,MP:0005293
ORPHA:557003	Oculoskeletodental Syndrome	PIK3C2A	Pik3c2a<tm1b(EUCOMM)Hmgu> hom embryo	18.805	HP:0004322	MP:0003984
ORPHA:560	Marshall Syndrome	COL11A1	Col11a1<em1(IMPC)Bay> hom embryo	41.82	HP:0000164,HP:0000179,HP:0000175,HP:0002857,HP:0000218,HP:0000343,HP:0000215	MP:0009908,MP:0000111,MP:0002109
ORPHA:562528	Congenital Limbs-Face Contractures-Hypotonia-Developmental Delay Syndrome	NALCN	Nalcn<em1(IMPC)Mbp> het embryo	41.735	HP:0001166,HP:0000252,HP:0001848,HP:0001181,HP:0000256,HP:0001762,HP:0012385,HP:0001193	MP:0000562,MP:0000564,MP:0000433
ORPHA:562528	Congenital Limbs-Face Contractures-Hypotonia-Developmental Delay Syndrome	NALCN	Nalcn<em1(IMPC)Mbp> hom embryo	41.735	HP:0001166,HP:0000252,HP:0001848,HP:0001181,HP:0000256,HP:0001762,HP:0012385,HP:0001193	MP:0000562,MP:0000564,MP:0000433
ORPHA:56304	Atelosteogenesis Type Ii	SLC26A2	Slc26a2<em1(IMPC)Bay> hom embryo	30.49	HP:0002983,HP:0009803,HP:0001230,HP:0001193,HP:0010049,HP:0008905,HP:0012427,HP:0004991,HP:0006009,HP:0006375,HP:0003097,HP:0009824,HP:0000175,HP:0001776,HP:0012385,HP:0009826,HP:0006385,HP:0001156,HP:0100694,HP:0000219,HP:0100337,HP:0001852,HP:0001840,HP:0002857,HP:0000343,HP:0001234	MP:0009908,MP:0002109
ORPHA:56305	Atelosteogenesis Type Iii	FLNB	Flnb<tm1b(KOMP)Wtsi> het early	18.23	HP:0008755,HP:0003902	MP:0000063,MP:0010124
ORPHA:563609	Isolated Anencephaly	VANGL2	Vangl2<Lp> het early	25.945	HP:0009800	MP:0005559
ORPHA:563609	Isolated Anencephaly	VANGL2	Vangl2<em1(IMPC)Mbp> hom embryo	37.895	HP:0410030,HP:0001511	MP:0000111,MP:0003984
ORPHA:563612	Isolated Exencephaly	VANGL2	Vangl2<Lp> het early	22.335	HP:0009800	MP:0005559
ORPHA:563612	Isolated Exencephaly	VANGL2	Vangl2<em1(IMPC)Mbp> hom embryo	33.62	HP:0002683,HP:0001360,HP:0005466	MP:0011495,MP:0000914
ORPHA:564	Meckel Syndrome	TCTN3	Tctn3<em1(IMPC)J> hom embryo	49.015	HP:0002084,HP:0006487,HP:0000528,HP:0001177,HP:0001162,HP:0002323,HP:0001830,HP:0008053,HP:0000568	MP:0000562,MP:0001293,MP:0001697
ORPHA:564	Meckel Syndrome	TMEM237	Tmem237<tm1b(EUCOMM)Hmgu> het early	39.82	HP:0001747,HP:0006487,HP:0010459,HP:0000532,HP:0100732,HP:0001746,HP:0000028,HP:0000037,HP:0001737,HP:0000648,HP:0001696,HP:0001177,HP:0001162,HP:0001830,HP:0000062	MP:0000702,MP:0001147,MP:0000274,MP:0000266,MP:0002339,MP:0002768,MP:0000627,MP:0001146,MP:0001325,MP:0004357,MP:0000639
ORPHA:564	Meckel Syndrome	TCTN1	Tctn1<em1(IMPC)Mbp> het early	17.89	HP:0000648	MP:0002699
ORPHA:564	Meckel Syndrome	TCTN1	Tctn1<em1(IMPC)Mbp> het embryo	54.76	HP:0002084,HP:0006487,HP:0000528,HP:0000252,HP:0001177,HP:0001162,HP:0000238,HP:0002323,HP:0007370,HP:0001830,HP:0008053,HP:0006870,HP:0000568,HP:0001305	MP:0000562,MP:0001297,MP:0001293,MP:0000564,MP:0000433,MP:0003054
ORPHA:564	Meckel Syndrome	TCTN1	Tctn1<em1(IMPC)Mbp> hom embryo	54.76	HP:0002084,HP:0006487,HP:0000528,HP:0000252,HP:0001177,HP:0001162,HP:0000238,HP:0002323,HP:0007370,HP:0001830,HP:0008053,HP:0006870,HP:0000568,HP:0001305	MP:0000562,MP:0001297,MP:0001293,MP:0000564,MP:0000433,MP:0003054
ORPHA:564	Meckel Syndrome	CEP290	Cep290<em1(IMPC)Mbp> het early	12.185	HP:0001746,HP:0001747	MP:0005642,MP:0005562
ORPHA:565	Menkes Disease	ATP7A	Atp7a<em1(IMPC)J> hem early	38.485	HP:0008070,HP:0002224,HP:0005599	MP:0002075
ORPHA:565	Menkes Disease	ATP7A	Atp7a<em1(IMPC)J> hem late	18.355	HP:0008070,HP:0002224,HP:0005599	MP:0000367
ORPHA:565	Menkes Disease	ATP7A	Atp7a<em1(IMPC)J> hom early	38.485	HP:0008070,HP:0002224,HP:0005599	MP:0002075
ORPHA:565624	Combined Oxidative Phosphorylation Defect Type 39	GFM2	Gfm2<em1(IMPC)Mbp> het early	11.54	HP:0000028	MP:0000639
ORPHA:567	22Q11.2 Deletion Syndrome	HIRA	Hira<tm1a(EUCOMM)Wtsi> het early	19.785	HP:0001744,HP:0000778,HP:0001873	MP:0000221
